playerId,season,name,team,position,team_rank,ev_icetime,offensive_rank,defensive_rank,general_play_rank,physicality_rank,penalties_rank,Finishing,penalty_kill_rank,power_play_rank,overall
8480884,2023,Calen Addison,SJS,D,32,52.0,7.0,4.0,5.0,30.0,45.0,13.0,0.0,20.0,3.0
8475279,2023,Ben Chiarot,DET,D,18,78.0,39.0,42.0,12.0,74.0,25.0,61.0,1.0,0.0,26.0
8476979,2023,Erik Gustafsson,NYR,D,1,62.0,78.0,75.0,84.0,35.0,42.0,77.0,0.0,0.0,84.0
8480800,2023,Quinn Hughes,VAN,D,6,98.0,97.0,79.0,95.0,2.0,72.0,91.0,0.0,91.0,96.0
8480817,2023,K'Andre Miller,NYR,D,1,92.0,47.0,59.0,37.0,68.0,56.0,82.0,82.0,0.0,56.0
8478460,2023,Zach Werenski,CBJ,D,29,82.0,99.0,12.0,49.0,3.0,68.0,47.0,0.0,52.0,51.0
8476331,2023,Dylan DeMelo,WPG,D,4,95.0,68.0,51.0,71.0,75.0,53.0,58.0,46.0,0.0,77.0
8476906,2023,Shayne Gostisbehere,DET,D,18,64.0,56.0,70.0,58.0,6.0,100.0,93.0,0.0,81.0,67.0
8482105,2023,Jake Sanderson,OTT,D,26,76.0,69.0,88.0,85.0,15.0,66.0,51.0,50.0,41.0,86.0
8477365,2023,Connor Clifton,BUF,D,22,58.0,57.0,28.0,34.0,92.0,28.0,40.0,18.0,0.0,36.0
8480823,2023,Alexander Alexeyev,WSH,D,17,21.0,2.0,95.0,36.0,68.0,41.0,68.0,0.0,0.0,40.0
8477969,2023,Marcus Pettersson,PIT,D,19,97.0,80.0,26.0,78.0,48.0,53.0,35.0,88.0,0.0,73.0
8477498,2023,Darnell Nurse,EDM,D,9,90.0,95.0,66.0,89.0,78.0,13.0,70.0,32.0,0.0,93.0
8475455,2023,Brenden Dillon,WPG,D,4,67.0,63.0,43.0,45.0,95.0,6.0,97.0,53.0,0.0,52.0
8479324,2023,Ryan Lindgren,NYR,D,1,68.0,26.0,25.0,27.0,55.0,89.0,59.0,43.0,0.0,27.0
8474090,2023,Brendan Smith,NJD,D,23,38.0,75.0,34.0,41.0,82.0,18.0,85.0,96.0,0.0,48.0
8474673,2023,TJ Brodie,TOR,D,10,90.0,35.0,19.0,50.0,10.0,57.0,25.0,23.0,0.0,32.0
8481701,2023,Santeri Hatakka,NJD,D,23,4.0,48.0,21.0,74.0,66.0,44.0,18.0,0.0,0.0,45.0
8482122,2023,Brock Faber,MIN,D,20,95.0,62.0,84.0,60.0,19.0,56.0,36.0,20.0,78.0,75.0
8473446,2023,Erik Johnson,PHI,D,21,37.0,30.0,34.0,31.0,93.0,95.0,97.0,44.0,0.0,31.0
8482655,2023,J.J. Moser,ARI,D,27,80.0,56.0,29.0,43.0,49.0,50.0,71.0,12.0,0.0,41.0
8478399,2023,Jonas Siegenthaler,NJD,D,23,45.0,33.0,18.0,49.0,63.0,52.0,23.0,34.0,0.0,29.0
8480865,2023,Noah Dobson,NYI,D,15,96.0,87.0,49.0,67.0,31.0,49.0,88.0,0.0,43.0,75.0
8481167,2023,Brayden Pachal,CGY,D,24,32.0,36.0,41.0,18.0,94.0,11.0,41.0,0.0,0.0,25.0
8479421,2023,Jacob Moverare,LAK,D,12,7.0,28.0,58.0,60.0,36.0,28.0,92.0,0.0,0.0,41.0
8481606,2023,Jordan Spence,LAK,D,12,43.0,81.0,73.0,88.0,52.0,72.0,7.0,0.0,50.0,88.0
8478507,2023,John Marino,NJD,D,23,73.0,48.0,44.0,61.0,11.0,75.0,49.0,52.0,0.0,55.0
8475797,2023,Jarred Tinordi,CHI,D,31,34.0,3.0,8.0,1.0,99.0,6.0,32.0,0.0,0.0,3.0
8481178,2023,Egor Zamula,PHI,D,21,45.0,17.0,81.0,59.0,22.0,21.0,56.0,0.0,0.0,50.0
8480807,2023,Mattias Samuelsson,BUF,D,22,33.0,22.0,67.0,62.0,84.0,5.0,47.0,74.0,0.0,53.0
8478851,2023,Alexandre Carrier,NSH,D,11,60.0,58.0,81.0,70.0,25.0,16.0,42.0,84.0,0.0,73.0
8481030,2023,Jack St. Ivany,PIT,D,19,5.0,11.0,54.0,15.0,95.0,48.0,15.0,0.0,0.0,19.0
8478416,2023,Erik Cernak,TBL,D,13,56.0,12.0,22.0,20.0,91.0,12.0,60.0,86.0,0.0,15.0
8482095,2023,Tyler Kleven,OTT,D,26,0.0,16.0,21.0,32.0,56.0,84.0,9.0,0.0,0.0,14.0
8481581,2023,Thomas Harley,DAL,D,2,90.0,95.0,90.0,96.0,23.0,89.0,92.0,0.0,0.0,98.0
8475177,2023,Calvin de Haan,TBL,D,13,41.0,29.0,87.0,68.0,72.0,41.0,62.0,77.0,0.0,68.0
8478430,2023,Oliver Kylington,CGY,D,24,22.0,73.0,10.0,29.0,26.0,15.0,84.0,0.0,0.0,22.0
8477948,2023,Travis Sanheim,PHI,D,21,94.0,82.0,73.0,71.0,34.0,81.0,85.0,62.0,11.0,83.0
8478017,2023,Mark Friedman,VAN,D,6,8.0,23.0,95.0,73.0,82.0,99.0,12.0,0.0,0.0,74.0
8475324,2023,Nick Jensen,WSH,D,17,73.0,15.0,18.0,9.0,27.0,96.0,14.0,16.0,0.0,11.0
8475200,2023,Dmitry Orlov,CAR,D,3,74.0,86.0,96.0,96.0,62.0,97.0,43.0,0.0,0.0,99.0
8478500,2023,Ivan Provorov,CBJ,D,29,89.0,61.0,14.0,32.0,22.0,90.0,70.0,31.0,24.0,33.0
8475764,2023,Cam Fowler,ANA,D,30,89.0,5.0,37.0,21.0,9.0,55.0,38.0,7.0,46.0,16.0
8480796,2023,Martin Fehervary,WSH,D,17,59.0,28.0,33.0,28.0,92.0,77.0,61.0,55.0,0.0,30.0
8479982,2023,Conor Timmins,TOR,D,10,12.0,84.0,68.0,96.0,70.0,4.0,57.0,0.0,0.0,84.0
8483466,2023,Kevin Korchinski,CHI,D,31,77.0,13.0,5.0,5.0,5.0,62.0,71.0,0.0,2.0,4.0
8477507,2023,Nikita Zadorov,VAN,D,6,61.0,58.0,87.0,56.0,90.0,2.0,91.0,56.0,0.0,72.0
8482964,2023,Arber Xhekaj,MTL,D,28,30.0,75.0,33.0,59.0,97.0,1.0,90.0,0.0,0.0,55.0
8479410,2023,Mikhail Sergachev,TBL,D,13,26.0,49.0,38.0,60.0,38.0,31.0,34.0,0.0,0.0,44.0
8474600,2023,Roman Josi,NSH,D,11,97.0,100.0,64.0,95.0,12.0,67.0,84.0,0.0,98.0,95.0
8477435,2023,Ryan Graves,PIT,D,19,58.0,53.0,49.0,55.0,44.0,33.0,62.0,63.0,0.0,54.0
8482671,2023,Owen Power,BUF,D,22,88.0,66.0,38.0,58.0,13.0,54.0,73.0,37.0,4.0,56.0
8479458,2023,Nikita Zaitsev,CHI,D,31,25.0,6.0,44.0,7.0,84.0,38.0,49.0,0.0,0.0,11.0
8476422,2023,Mike Reilly,NYI,D,15,44.0,94.0,63.0,81.0,33.0,21.0,76.0,0.0,31.0,81.0
8478911,2023,Matt Roy,LAK,D,12,86.0,90.0,89.0,93.0,65.0,39.0,22.0,87.0,0.0,97.0
8479369,2023,Andrew Peeke,BOS,D,7,24.0,41.0,14.0,17.0,89.0,51.0,46.0,0.0,0.0,15.0
8480434,2023,Sean Durzi,ARI,D,27,77.0,72.0,37.0,68.0,15.0,42.0,40.0,0.0,48.0,62.0
8484258,2023,Sam Malinski,COL,D,8,10.0,85.0,34.0,55.0,29.0,66.0,94.0,0.0,0.0,51.0
8480058,2023,Pierre-Olivier Joseph,PIT,D,19,34.0,53.0,8.0,30.0,45.0,58.0,74.0,0.0,0.0,23.0
8478970,2023,Jalen Chatfield,CAR,D,3,53.0,96.0,97.0,98.0,38.0,62.0,95.0,0.0,0.0,97.0
8471724,2023,Kris Letang,PIT,D,19,98.0,92.0,20.0,65.0,52.0,22.0,88.0,98.0,6.0,65.0
8474618,2023,Marco Scandella,STL,D,16,35.0,10.0,24.0,6.0,66.0,81.0,26.0,0.0,0.0,8.0
8477938,2023,Haydn Fleury,TBL,D,13,15.0,40.0,61.0,16.0,60.0,70.0,41.0,0.0,0.0,29.0
8478840,2023,Will Borgen,SEA,D,25,75.0,64.0,52.0,43.0,86.0,29.0,45.0,85.0,0.0,60.0
8480871,2023,Adam Boqvist,CBJ,D,29,23.0,63.0,1.0,27.0,5.0,97.0,14.0,0.0,0.0,19.0
8474166,2023,Alec Martinez,VGK,D,14,44.0,51.0,27.0,19.0,16.0,93.0,82.0,0.0,0.0,25.0
8477346,2023,MacKenzie Weegar,CGY,D,24,92.0,90.0,55.0,75.0,78.0,35.0,99.0,54.0,76.0,83.0
8476854,2023,Hampus Lindholm,BOS,D,7,79.0,32.0,79.0,64.0,14.0,67.0,16.0,66.0,0.0,65.0
8477488,2023,Brett Pesce,CAR,D,3,66.0,65.0,82.0,90.0,4.0,80.0,10.0,99.0,0.0,89.0
