playerId,season,name,team,position,situation,icetime,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,cap_hit,team_rank
8474574,2023,Tyler Myers,VAN,D,4on5,9927.0,27.92,0.14,0.13,0.12,0.13,0.14,0.16,205.0,3.65,0.21,0.15,0.54,0.1,1.16,2.85,0.21,0.21,0.21,0.0,0.0,5.0,0.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,6.0,17.0,2.0,5.0,4.0,1.0,0.0,0.12,0.09,0.0,1.0,1.0,0.0,7.0,5.0,5.0,5.0,0.03,0.0,0.0,0.24,0.24,0.24,212.0,1.0,95.0,23.0,93.0,8.0,41.0,35.0,128.0,13384.0,6.0,0.0,0.0,0.0,23.51,3.08,2.95,3.08,2.95,29.0,3.0,5.0,37.0,3.0,3.0,1.0,21.0,5.0,6.0,0.5,0.65,1.93,1.0,1.0,1.0,37.0,32.0,32.0,0.31,1.15,1.15,2.23,2.23,2.23,150.66,19.15,17.93,19.15,17.93,156.0,47.0,78.0,281.0,17.0,20.0,3.0,134.0,49.0,20.0,4.06,6.06,9.03,3.0,7.0,7.0,281.0,203.0,203.0,3.54,4.18,4.14,18.55,18.55,17.76,3.31,22.23,54.0,360.0,0.11,0.02,3.0,1.0,3.0,1.0,6000000,6
8474574,2023,Tyler Myers,VAN,D,5on4,1331.0,11.58,0.93,0.88,0.79,0.89,0.69,0.86,156.0,0.7,0.0,0.04,0.17,0.03,0.41,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,60.0,12.0,2.0,4.0,42.0,6.0,8.0,11.0,35.0,12005.0,0.0,2.0,1.0,19.0,6.7,0.79,0.72,0.79,0.72,8.0,1.0,10.0,19.0,0.0,1.0,0.0,6.0,1.0,2.0,0.07,0.17,0.55,0.0,0.0,0.0,19.0,9.0,9.0,0.2,0.21,0.21,0.79,0.79,0.77,2.46,0.06,0.06,0.06,0.06,4.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.03,0.0,0.0,0.09,0.09,0.09,24.06,3.38,356.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000,6
8475790,2023,Erik Gudbranson,CBJ,D,other,2356.0,14.42,0.36,0.44,0.21,0.59,0.23,0.56,128.0,1.54,0.11,0.06,0.25,0.04,0.56,0.98,0.11,0.11,0.11,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.01,0.0,0.0,0.13,0.13,0.13,29.0,1.0,7.0,3.0,18.0,3.0,3.0,6.0,17.0,4332.0,0.0,0.0,0.0,10.0,13.04,4.45,4.44,4.45,4.44,16.0,3.0,6.0,25.0,5.0,0.0,0.0,7.0,6.0,6.0,0.24,0.68,3.53,0.0,0.0,5.0,25.0,19.0,19.0,0.21,0.0,0.05,4.6,4.6,4.6,47.46,7.98,7.1,7.98,7.1,44.0,21.0,31.0,96.0,5.0,5.0,2.0,33.0,24.0,8.0,1.32,2.88,3.79,2.0,2.0,1.0,96.0,65.0,65.0,1.19,2.07,2.07,7.1,7.1,6.45,12.49,16.05,144.0,102.0,0.01,0.0,1.0,0.0,1.0,0.0,4000000,29
8475790,2023,Erik Gudbranson,CBJ,D,all,92009.0,14.28,0.37,0.49,0.38,0.53,0.38,0.52,282.0,89.63,2.48,4.47,26.25,3.2,52.96,40.64,2.36,2.48,2.36,6.0,14.0,91.0,39.0,88.0,218.0,26.0,6.0,8.0,0.0,18.0,0.0,45.0,53.0,85.0,124.0,21.0,54.0,91.0,21.0,26.0,129.0,1.0,0.0,2.38,0.09,0.0,6.0,0.0,0.0,217.84,130.0,130.85,21.0,0.9,1.78,0.15,3.22,3.23,3.09,1738.0,120.0,320.0,232.0,1066.0,212.0,214.0,227.0,1085.0,192070.0,54.0,47.0,19.0,170.0,633.56,53.87,51.53,53.72,51.42,597.0,280.0,365.0,1242.0,48.0,71.0,3.0,680.0,139.0,58.0,18.48,17.12,18.26,24.0,12.0,12.0,1237.28,877.0,874.68,8.36,12.53,12.66,49.56,49.52,48.46,1051.05,93.35,88.89,93.8,89.3,1013.0,447.0,596.0,2056.0,98.0,96.0,10.0,1114.0,247.0,99.0,31.74,30.11,31.49,45.0,33.0,20.0,2069.5,1460.0,1468.65,17.42,18.7,18.7,92.07,92.4,89.36,171.8,178.39,3580.0,3145.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000,29
8475790,2023,Erik Gudbranson,CBJ,D,5on5,76363.0,14.28,0.44,0.46,0.44,0.5,0.44,0.49,290.0,84.17,2.19,4.09,24.96,2.93,50.23,36.6,2.09,2.19,2.1,6.0,12.0,82.0,39.0,86.0,207.0,24.0,6.0,8.0,0.0,16.0,0.0,42.0,49.0,76.0,115.0,21.0,54.0,85.0,14.0,23.0,121.0,0.0,0.0,2.19,0.0,0.0,6.0,0.0,0.0,206.84,121.0,121.85,19.0,0.81,1.78,0.15,2.84,2.86,2.74,1472.0,116.0,171.0,216.0,969.0,190.0,172.0,188.0,922.0,156285.0,54.0,43.0,17.0,112.0,588.83,46.13,43.92,45.99,43.82,550.0,265.0,354.0,1169.0,41.0,69.0,2.0,642.0,127.0,46.0,17.49,15.62,13.02,23.0,12.0,6.0,1164.28,815.0,812.68,7.73,12.15,12.23,41.63,41.59,40.58,737.58,59.75,57.27,60.2,57.68,716.0,312.0,436.0,1464.0,57.0,70.0,7.0,815.0,150.0,63.0,23.74,18.69,17.32,35.0,16.0,6.0,1477.5,1028.0,1036.65,9.88,14.22,14.22,55.41,55.74,54.45,110.09,129.5,2644.0,2680.0,5.35,0.29,130.0,16.0,102.0,13.0,4000000,29
8475790,2023,Erik Gudbranson,CBJ,D,4on5,13104.0,14.32,0.11,0.1,0.08,0.15,0.1,0.15,119.0,3.92,0.18,0.33,1.04,0.23,2.17,3.05,0.16,0.18,0.16,0.0,1.0,7.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,7.0,7.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.08,0.0,0.0,0.25,0.25,0.23,222.0,2.0,141.0,13.0,66.0,17.0,37.0,31.0,137.0,7543.0,0.0,0.0,0.0,0.0,29.4,3.12,3.01,3.12,3.01,29.0,11.0,4.0,44.0,2.0,2.0,1.0,29.0,5.0,6.0,0.72,0.69,1.72,1.0,0.0,1.0,44.0,40.0,40.0,0.38,0.38,0.38,3.12,3.12,3.07,256.21,24.78,23.71,24.78,23.71,243.0,111.0,128.0,482.0,34.0,19.0,1.0,256.0,72.0,26.0,6.56,8.43,9.79,8.0,15.0,11.0,482.0,354.0,354.0,5.96,2.29,2.29,28.46,28.46,27.45,1.53,13.82,37.0,207.0,0.34,0.0,6.0,0.0,5.0,0.0,4000000,29
8475790,2023,Erik Gudbranson,CBJ,D,5on4,186.0,4.97,0.07,0.76,0.75,0.77,0.67,0.72,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,13.0,2.0,2.0,2.0,9.0,3922.0,0.0,2.0,1.0,13.0,1.54,0.02,0.02,0.02,0.02,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.06,0.06,0.06,0.8,0.23,0.23,0.23,0.23,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23,0.0,0.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.25,0.25,0.25,5.63,1.8,99.0,29.0,0.01,0.0,2.0,0.0,2.0,0.0,4000000,29
8478468,2023,Jeremy Lauzon,NSH,D,other,2878.0,13.78,0.42,0.54,0.29,0.6,0.29,0.61,169.0,1.49,0.67,0.09,0.29,0.04,0.48,0.42,0.6,0.67,0.6,1.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.05,0.0,0.62,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.02,0.0,0.0,0.69,0.69,0.62,51.0,2.0,15.0,3.0,31.0,8.0,6.0,7.0,30.0,5825.0,5.0,9.0,3.0,6.0,20.44,5.61,5.52,5.61,5.52,20.0,8.0,7.0,35.0,8.0,2.0,0.0,14.0,6.0,8.0,0.5,0.82,4.29,1.0,1.0,6.0,35.0,28.0,28.0,0.31,0.26,0.26,5.65,5.65,5.56,48.24,7.67,6.77,7.67,6.77,49.0,18.0,17.0,84.0,4.0,7.0,2.0,39.0,18.0,10.0,1.54,2.2,3.92,0.0,2.0,2.0,84.0,67.0,67.0,1.16,2.78,2.78,6.06,6.06,5.34,19.83,16.7,165.0,108.0,0.03,0.0,1.0,0.0,1.0,0.0,2000000,11
8478468,2023,Jeremy Lauzon,NSH,D,all,88228.0,19.62,0.42,0.55,0.45,0.55,0.45,0.55,304.0,107.31,4.93,5.38,30.68,3.54,60.46,47.01,4.66,5.05,4.78,4.0,4.0,103.0,49.0,98.0,250.0,14.0,6.0,9.0,0.0,32.0,0.0,56.0,49.0,97.0,146.0,38.0,98.0,383.0,16.0,28.0,144.0,3.0,5.0,2.74,0.35,1.83,4.0,0.0,2.0,253.04,152.0,154.13,19.0,1.09,1.53,0.86,5.16,5.26,4.98,1932.0,99.0,300.0,285.0,1248.0,311.0,191.0,259.0,1171.0,198114.0,98.0,82.0,28.0,111.0,682.17,61.61,59.64,62.54,60.51,667.0,267.0,325.0,1259.0,57.0,60.0,5.0,692.0,175.0,67.0,18.35,22.05,21.21,21.0,22.0,14.0,1277.05,934.0,948.26,9.14,12.69,12.84,57.91,58.7,57.83,830.14,83.8,78.29,83.84,78.36,827.0,311.0,425.0,1563.0,90.0,114.0,15.0,825.0,211.0,102.0,22.96,26.52,34.31,29.0,27.0,34.0,1557.91,1138.0,1133.6,13.63,24.59,24.59,72.83,73.04,70.34,200.5,161.03,3755.0,3089.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,11
8478468,2023,Jeremy Lauzon,NSH,D,5on5,74279.0,19.62,0.5,0.53,0.5,0.52,0.5,0.52,310.0,103.9,4.2,5.2,29.95,3.42,58.98,45.25,4.0,4.32,4.12,3.0,4.0,98.0,49.0,95.0,242.0,12.0,5.0,9.0,0.0,31.0,0.0,54.0,48.0,93.0,142.0,35.0,89.0,349.0,14.0,26.0,140.0,3.0,4.0,2.63,0.35,1.22,4.0,0.0,1.0,245.04,147.0,149.13,17.0,1.04,1.53,0.86,4.38,4.49,4.28,1637.0,91.0,177.0,262.0,1107.0,290.0,147.0,210.0,990.0,153772.0,89.0,65.0,22.0,72.0,624.67,51.52,49.76,52.45,50.64,607.0,250.0,312.0,1169.0,44.0,53.0,5.0,648.0,155.0,54.0,16.92,19.59,15.0,18.0,18.0,8.0,1187.05,857.0,871.26,8.29,11.06,11.21,48.6,49.38,48.62,613.3,51.82,49.57,51.89,49.64,605.0,236.0,325.0,1166.0,56.0,73.0,10.0,632.0,155.0,54.0,17.07,19.64,15.12,22.0,20.0,14.0,1160.91,841.0,836.6,8.31,14.16,14.46,45.68,45.88,45.09,123.5,107.99,2726.0,2527.0,6.27,0.39,117.0,22.0,92.0,17.0,2000000,11
8478468,2023,Jeremy Lauzon,NSH,D,4on5,10849.0,19.4,0.15,0.11,0.13,0.12,0.16,0.13,186.0,0.67,0.01,0.02,0.11,0.02,0.26,0.59,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,28.0,2.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.01,0.0,0.0,0.01,0.01,0.01,217.0,1.0,106.0,18.0,92.0,10.0,35.0,42.0,130.0,11897.0,4.0,0.0,0.0,0.0,31.12,4.14,4.02,4.14,4.02,35.0,6.0,5.0,46.0,4.0,5.0,0.0,23.0,13.0,5.0,0.67,1.55,1.92,2.0,2.0,0.0,46.0,41.0,41.0,0.43,1.36,1.36,3.2,3.2,3.19,163.37,23.54,21.23,23.54,21.23,169.0,54.0,80.0,303.0,28.0,34.0,3.0,151.0,35.0,37.0,4.26,4.3,14.98,6.0,5.0,17.0,303.0,223.0,223.0,4.06,7.65,7.35,20.25,20.25,19.1,2.27,18.68,41.0,303.0,0.63,0.0,8.0,0.0,6.0,0.0,2000000,11
8478468,2023,Jeremy Lauzon,NSH,D,5on4,222.0,6.32,0.51,0.87,0.75,0.88,0.73,0.85,116.0,1.26,0.05,0.07,0.33,0.06,0.74,0.75,0.05,0.05,0.05,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.02,0.0,0.0,0.07,0.07,0.07,27.0,5.0,2.0,2.0,18.0,3.0,3.0,0.0,21.0,9278.0,0.0,8.0,3.0,13.0,5.94,0.34,0.34,0.34,0.34,5.0,3.0,1.0,9.0,1.0,0.0,0.0,7.0,1.0,0.0,0.26,0.08,0.0,0.0,1.0,0.0,9.0,8.0,8.0,0.12,0.0,0.0,0.46,0.46,0.46,2.42,0.34,0.34,0.34,0.34,2.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.03,0.0,0.3,0.0,0.0,1.0,3.0,3.0,3.0,0.03,0.0,0.0,0.36,0.36,0.36,16.95,2.56,289.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,11
8476467,2023,Jamie Oleksiak,SEA,D,other,3338.0,11.05,0.46,0.45,0.21,0.53,0.25,0.5,107.0,2.26,0.56,0.11,0.26,0.06,0.92,1.1,0.39,0.56,0.39,0.0,1.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.04,0.09,0.43,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.03,0.0,0.0,0.59,0.59,0.41,46.0,3.0,19.0,6.0,18.0,4.0,6.0,7.0,29.0,3762.0,2.0,2.0,1.0,11.0,20.88,8.85,8.17,8.85,8.17,17.0,11.0,7.0,35.0,6.0,0.0,0.0,9.0,3.0,16.0,0.4,0.29,8.16,1.0,0.0,5.0,35.0,28.0,28.0,0.3,0.0,0.0,9.15,9.15,8.46,61.97,10.21,9.24,10.21,9.24,60.0,26.0,42.0,128.0,9.0,7.0,2.0,57.0,16.0,13.0,2.22,2.06,5.93,1.0,3.0,5.0,128.0,86.0,86.0,1.58,2.18,2.18,9.61,9.61,8.83,8.1,9.83,103.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000,25
8476467,2023,Jamie Oleksiak,SEA,D,all,96671.0,19.65,0.42,0.55,0.41,0.56,0.42,0.54,258.0,101.95,5.27,5.79,26.61,3.57,59.2,45.56,4.93,5.24,4.91,4.0,9.0,108.0,38.0,67.0,213.0,15.0,2.0,10.0,0.0,33.0,1.0,48.0,52.0,106.0,144.0,18.0,37.0,110.0,33.0,29.0,131.0,12.0,3.0,2.92,1.4,0.95,2.0,0.0,0.0,212.56,146.0,146.24,19.0,1.18,1.73,0.86,5.58,5.59,5.34,1978.0,99.0,424.0,272.0,1183.0,286.0,175.0,258.0,1259.0,202966.0,37.0,17.0,7.0,177.0,720.45,67.48,65.08,68.31,65.89,692.0,307.0,386.0,1385.0,59.0,63.0,10.0,748.0,178.0,73.0,21.24,21.9,24.35,22.0,19.0,18.0,1397.81,999.0,1007.46,9.45,12.89,13.69,63.25,63.91,62.58,999.12,91.44,87.32,91.76,87.66,925.0,472.0,580.0,1977.0,93.0,98.0,13.0,1078.0,215.0,104.0,29.64,25.9,35.9,30.0,32.0,31.0,1983.2,1397.0,1403.31,16.55,19.7,19.7,88.28,88.61,85.98,164.12,133.22,3654.0,2867.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000,25
8476467,2023,Jamie Oleksiak,SEA,D,5on5,79166.0,19.65,0.51,0.51,0.48,0.53,0.48,0.5,304.0,97.71,4.67,5.57,25.94,3.4,57.38,43.05,4.5,4.63,4.48,4.0,7.0,104.0,36.0,64.0,204.0,13.0,2.0,9.0,0.0,33.0,1.0,48.0,47.0,102.0,138.0,16.0,33.0,95.0,31.0,21.0,127.0,11.0,2.0,2.83,1.31,0.52,2.0,0.0,0.0,203.56,140.0,140.24,13.0,1.12,1.59,0.86,4.93,4.93,4.86,1711.0,93.0,265.0,249.0,1104.0,266.0,148.0,212.0,1085.0,166158.0,33.0,13.0,5.0,115.0,663.88,54.95,53.36,55.78,54.17,637.0,285.0,374.0,1296.0,51.0,60.0,10.0,705.0,165.0,52.0,19.72,20.54,14.69,21.0,17.0,13.0,1308.81,922.0,930.46,8.68,12.14,12.94,50.7,51.36,50.76,702.03,53.71,51.81,54.05,52.15,660.0,322.0,394.0,1376.0,57.0,67.0,7.0,777.0,153.0,52.0,21.0,18.47,14.24,24.0,23.0,10.0,1382.2,982.0,988.32,9.34,12.61,12.74,50.32,50.65,49.8,102.97,98.21,2741.0,2454.0,6.57,0.51,123.0,13.0,87.0,13.0,4600000,25
8476467,2023,Jamie Oleksiak,SEA,D,4on5,14030.0,19.75,0.11,0.1,0.09,0.15,0.12,0.17,127.0,1.97,0.05,0.11,0.41,0.11,0.91,1.42,0.04,0.05,0.04,0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,13.0,2.0,6.0,3.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.03,0.14,0.0,0.07,0.07,0.07,211.0,1.0,140.0,16.0,54.0,16.0,21.0,35.0,139.0,6806.0,2.0,0.0,0.0,0.0,33.57,3.3,3.16,3.3,3.16,36.0,10.0,1.0,47.0,2.0,3.0,0.0,32.0,10.0,4.0,1.03,1.06,1.21,0.0,2.0,0.0,47.0,46.0,46.0,0.43,0.75,0.75,2.97,2.97,2.93,230.95,27.42,26.18,27.42,26.18,202.0,121.0,142.0,465.0,27.0,24.0,4.0,238.0,46.0,39.0,6.32,5.37,15.73,5.0,6.0,16.0,465.0,323.0,323.0,5.54,4.92,4.79,28.17,28.17,27.18,1.36,12.15,30.0,173.0,0.13,0.04,3.0,2.0,3.0,2.0,4600000,25
8476467,2023,Jamie Oleksiak,SEA,D,5on4,137.0,0.9,1.0,0.94,1.0,0.88,1.0,0.89,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,7.0,0.0,0.0,4.0,6.0,3362.0,0.0,0.0,0.0,6.0,2.12,0.38,0.38,0.38,0.38,2.0,1.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.09,0.0,0.29,0.0,0.0,0.0,7.0,3.0,3.0,0.04,0.0,0.0,0.42,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.32,83.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000,25
8475179,2023,Dmitry Kulikov,FLA,D,other,1595.0,19.07,0.53,0.62,0.34,0.57,0.38,0.57,153.0,0.65,0.57,0.01,0.01,0.03,0.18,0.21,0.57,0.57,0.57,3.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.57,0.57,0.57,37.0,3.0,8.0,2.0,24.0,4.0,6.0,8.0,19.0,5811.0,2.0,0.0,0.0,5.0,14.05,5.92,5.62,5.92,5.62,15.0,5.0,4.0,24.0,7.0,0.0,0.0,10.0,2.0,8.0,0.52,0.35,5.05,0.0,1.0,6.0,24.0,20.0,20.0,0.15,0.0,0.0,6.07,6.07,5.77,24.7,5.33,4.25,5.33,4.25,19.0,13.0,15.0,47.0,2.0,9.0,1.0,14.0,6.0,12.0,0.42,0.63,4.27,0.0,1.0,1.0,47.0,32.0,32.0,0.69,2.96,2.96,3.06,3.06,2.87,15.49,9.56,135.0,103.0,0.06,0.0,2.0,0.0,2.0,0.0,1000000,5
8475179,2023,Dmitry Kulikov,FLA,D,all,75303.0,31.9,0.47,0.6,0.5,0.58,0.49,0.57,373.0,81.28,4.67,4.69,23.67,2.69,46.13,34.15,4.56,4.75,4.64,12.0,7.0,74.0,42.0,70.0,186.0,20.0,1.0,4.0,0.0,19.0,1.0,57.0,34.0,73.0,115.0,20.0,43.0,145.0,22.0,47.0,107.0,4.0,5.0,2.67,0.44,1.56,1.0,0.0,0.0,188.93,116.0,117.92,35.0,0.96,0.87,0.47,5.16,5.23,5.12,1758.0,202.0,180.0,238.0,1138.0,242.0,236.0,237.0,1043.0,200979.0,43.0,32.0,16.0,84.0,612.97,56.79,54.42,57.31,54.9,581.0,259.0,355.0,1195.0,51.0,67.0,9.0,631.0,146.0,63.0,17.44,18.58,20.78,17.0,20.0,14.0,1215.48,840.0,853.2,8.33,14.66,14.79,50.33,50.73,49.6,638.18,63.94,60.09,63.55,59.72,602.0,280.0,323.0,1205.0,54.0,81.0,10.0,644.0,152.0,86.0,16.9,18.65,28.38,10.0,21.0,23.0,1189.96,882.0,873.52,9.79,19.52,19.52,54.21,53.95,52.4,226.4,149.01,4033.0,2869.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000,5
